Brick Code,Class Code,Family Code,Segment Code,Brick Description,Class Description,Family Description,Segment Description
10000257,50122100,50120000,50000000,Shellfish Prepared/Processed (Perishable),Shellfish Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000258,50122100,50120000,50000000,Shellfish Prepared/Processed (Shelf Stable),Shellfish Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000020,50121700,50120000,50000000,Shellfish – Unprepared/Unprocessed (Frozen),Shellfish Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000019,50121700,50120000,50000000,Shellfish – Unprepared/Unprocessed (Perishable),Shellfish Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000021,50121700,50120000,50000000,Shellfish – Unprepared/Unprocessed (Shelf Stable),Shellfish Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10008044,50172100,50170000,50000000,Artificial Casings,Casings for Food Items,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10008043,50172100,50170000,50000000,Natural Casings,Casings for Food Items,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000050,50171500,50170000,50000000,Extracts/Salt/Meat Tenderisers (Shelf Stable),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006214,50171500,50170000,50000000,Extracts/Seasonings/Flavour Enhancers (Shelf Stable),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10008061,50171500,50170000,50000000,Food Additives,Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000212,50171500,50170000,50000000,Herbs/Spices (Frozen),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000048,50171500,50170000,50000000,Herbs/Spices (Perishable),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000049,50171500,50170000,50000000,Herbs/Spices (Shelf Stable),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000615,50171500,50170000,50000000,Herbs/Spices/Extracts Variety Packs,Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000580,50171500,50170000,50000000,Stock/Bones (Frozen),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000579,50171500,50170000,50000000,Stock/Bones (Perishable),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000578,50171500,50170000,50000000,Stock/Bones (Shelf Stable),Herbs/Spices/Extracts,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000586,50171900,50170000,50000000,Chutneys/Relishes (Frozen),Pickles/Relishes/Chutneys/Olives,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000587,50171900,50170000,50000000,Chutneys/Relishes (Perishable),Pickles/Relishes/Chutneys/Olives,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000180,50171900,50170000,50000000,Chutneys/Relishes (Shelf Stable),Pickles/Relishes/Chutneys/Olives,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000238,50171900,50170000,50000000,Olives (Perishable),Pickles/Relishes/Chutneys/Olives,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000239,50171900,50170000,50000000,Olives (Shelf Stable),Pickles/Relishes/Chutneys/Olives,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000244,50171900,50170000,50000000,Pickled Vegetables,Pickles/Relishes/Chutneys/Olives,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000616,50171900,50170000,50000000,Pickles/Relishes/Chutneys/Olives Variety Packs,Pickles/Relishes/Chutneys/Olives,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000583,50171800,50170000,50000000,Dressing/Dips (Frozen),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000199,50171800,50170000,50000000,Dressings/Dips (Perishable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000200,50171800,50170000,50000000,Dressings/Dips (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000581,50171800,50170000,50000000,Food Glazes (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006317,50171800,50170000,50000000,Mayonnaise/Mayonnaise Substitutes (Frozen),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006318,50171800,50170000,50000000,Mayonnaise/Mayonnaise Substitutes (Perishable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006319,50171800,50170000,50000000,Mayonnaise/Mayonnaise Substitutes (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006320,50171800,50170000,50000000,Mustard (Frozen),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006321,50171800,50170000,50000000,Mustard (Perishable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006322,50171800,50170000,50000000,Mustard (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000577,50171800,50170000,50000000,Other Sauces Dipping/Condiments/Savoury Toppings/Savoury Spreads/Marinades (Frozen),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000054,50171800,50170000,50000000,Other Sauces Dipping/Condiments/Savoury Toppings/Savoury Spreads/Marinades (Perishable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000280,50171800,50170000,50000000,Other Sauces Dipping/Condiments/Savoury Toppings/Savoury Spreads/Marinades (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000576,50171800,50170000,50000000,Pate (Frozen),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000064,50171800,50170000,50000000,Pate (Perishable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000306,50171800,50170000,50000000,Pate (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000056,50171800,50170000,50000000,Sauces – Cooking (Frozen),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000055,50171800,50170000,50000000,Sauces – Cooking (Perishable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000057,50171800,50170000,50000000,Sauces – Cooking (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000617,50171800,50170000,50000000,Sauces/Spreads/Dips/Condiments Variety Packs,Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006323,50171800,50170000,50000000,Tomato Ketchup/Ketchup Substitutes (Frozen),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006324,50171800,50170000,50000000,Tomato Ketchup/Ketchup Substitutes (Perishable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006325,50171800,50170000,50000000,Tomato Ketchup/Ketchup Substitutes (Shelf Stable),Sauces/Spreads/Dips/Condiments,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000619,50172000,50170000,50000000,Seasonings/Preservatives/Extracts Variety Packs,Seasonings/Preservatives/Extracts Variety Packs,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000052,50171700,50170000,50000000,Cooking Wines,Vinegars/Cooking Wines,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000051,50171700,50170000,50000000,Vinegars,Vinegars/Cooking Wines,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10000618,50171700,50170000,50000000,Vinegars/Cooking Wines Variety Packs,Vinegars/Cooking Wines,Seasonings/Preservatives/Extracts,Food/Beverage/Tobacco
10006993,50211500,50210000,50000000,Cannabis Dried Flower,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10006992,50211500,50210000,50000000,Cannabis Oil,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10006994,50211500,50210000,50000000,Cannabis Pre-Rolled,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000185,50211500,50210000,50000000,Cigarettes,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000186,50211500,50210000,50000000,Cigars,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10006730,50211500,50210000,50000000,Electronic Cigarette Accessories,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10006729,50211500,50210000,50000000,Electronic Cigarettes,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10006313,50211500,50210000,50000000,Herbal Chew/Snuff – Non Tobacco,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000584,50211500,50210000,50000000,Herbal Cigarettes – Non Tobacco,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000303,50211500,50210000,50000000,Smoking Accessories,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000134,50211500,50210000,50000000,Tobacco – Chewing/Snuff,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000267,50211500,50210000,50000000,Tobacco – Loose,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000268,50211500,50210000,50000000,Tobacco – Solid,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000620,50211500,50210000,50000000,Tobacco Products/Smoking Accessories Variety Packs,Tobacco Products/Cannabis Products/Smoking Accessories,Tobacco/Cannabis/Smoking Accessories,Food/Beverage/Tobacco
10000005,50290100,50290000,50000000,Vegetables – Unprepared/Unprocessed (Frozen),Vegetables – Unprepared/Unprocessed (Frozen),Vegetables – Unprepared/Unprocessed (Frozen),Food/Beverage/Tobacco
10000006,50320100,50320000,50000000,Vegetables – Unprepared/Unprocessed (Shelf Stable),Vegetables – Unprepared/Unprocessed (Shelf Stable),Vegetables – Unprepared/Unprocessed (Shelf Stable),Food/Beverage/Tobacco
10006834,50261400,50260000,50000000,Adzuki Beans,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006336,50261400,50260000,50000000,Beans (Winged),Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005980,50261400,50260000,50000000,Broad Beans,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005976,50261400,50260000,50000000,French/Wax Beans,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005981,50261400,50260000,50000000,Jack Beans,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005982,50261400,50260000,50000000,Lima Beans,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005979,50261400,50260000,50000000,Runner Beans,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006359,50261400,50260000,50000000,Tamarind,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006158,50261400,50260000,50000000,Yardlong Beans,Beans (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006445,50261100,50260000,50000000,Bimi and Other Brassica Interbreeds,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006341,50261100,50260000,50000000,Black Mustard,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005988,50261100,50260000,50000000,Broccoli,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005996,50261100,50260000,50000000,Brussel Sprouts,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005987,50261100,50260000,50000000,Cauliflower,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006143,50261100,50260000,50000000,Chinese Cabbages,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006446,50261100,50260000,50000000,Choi Sum,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006339,50261100,50260000,50000000,Gai Choy (Mustard Greens),Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006823,50261100,50260000,50000000,Gai Lan,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006342,50261100,50260000,50000000,Greens (Texas Mustard),Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006144,50261100,50260000,50000000,Kale,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006146,50261100,50260000,50000000,Kohlrabi,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006116,50261100,50260000,50000000,May Turnips,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006444,50261100,50260000,50000000,Mizuna,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006145,50261100,50260000,50000000,Pak Choi,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006197,50261100,50260000,50000000,Pointed Cabbage,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005997,50261100,50260000,50000000,Red Cabbages,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006196,50261100,50260000,50000000,Romanesco,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006000,50261100,50260000,50000000,Savoy Cabbages,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006118,50261100,50260000,50000000,Swedish Turnips (Rutabagas),Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006447,50261100,50260000,50000000,Tatsoi,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006119,50261100,50260000,50000000,Teltow Turnips,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006117,50261100,50260000,50000000,Turnip Tops,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006120,50261100,50260000,50000000,Turnips,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005999,50261100,50260000,50000000,White Cabbages,Brassica Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006004,50260200,50260000,50000000,Elephant Garlic,Bulb Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006003,50260200,50260000,50000000,Garlic,Bulb Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006007,50260200,50260000,50000000,Kurrat,Bulb Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006006,50260200,50260000,50000000,Onions,Bulb Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006009,50260200,50260000,50000000,Shallots,Bulb Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006005,50260200,50260000,50000000,Spring (or Spanish) Onions,Bulb Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006271,50262200,50260000,50000000,Chickpeas,Chickpeas,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006450,50260600,50260000,50000000,Crooked Cucumber,Cucumbers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006014,50260600,50260000,50000000,Cucumbers,Cucumbers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006449,50260600,50260000,50000000,Gherkins,Cucumbers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006349,50260700,50260000,50000000,Bitter Melon,Cucurbits – Edible Peel,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006015,50260700,50260000,50000000,Courgettes,Cucurbits – Edible Peel,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006355,50260700,50260000,50000000,Squash (Calabaza),Cucurbits – Edible Peel,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006356,50260700,50260000,50000000,Squash (Choko),Cucurbits – Edible Peel,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006357,50260700,50260000,50000000,Squash (Opo),Cucurbits – Edible Peel,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006340,50260900,50260000,50000000,Gourds,Cucurbits – Inedible Peel,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006038,50260900,50260000,50000000,Pumpkins/Winter Squash,Cucurbits – Inedible Peel,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006261,50262000,50260000,50000000,Edible Flowers,Edible Flowers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006361,50262400,50260000,50000000,Ferns (Cinnamon),Ferns,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006362,50262400,50260000,50000000,Ferns (Royal),Ferns,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006824,50262400,50260000,50000000,Fiddlehead Ferns,Ferns,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006263,50261700,50260000,50000000,Beech Mushrooms,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006035,50261700,50260000,50000000,Cep,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006033,50261700,50260000,50000000,Chanterelles,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006157,50261700,50260000,50000000,Common Cultivated Mushroom (Agaricus),Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006264,50261700,50260000,50000000,Enokitake,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006265,50261700,50260000,50000000,Eryngii,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006836,50261700,50260000,50000000,Lingzhi Mushrooms,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006032,50261700,50260000,50000000,Morels,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006031,50261700,50260000,50000000,Oyster Mushrooms,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006034,50261700,50260000,50000000,Shiitake Mushrooms,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006036,50261700,50260000,50000000,Truffles,Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006266,50261700,50260000,50000000,Wild Mushrooms (Other),Fungi,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006334,50261300,50260000,50000000,Anise,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006050,50261300,50260000,50000000,Archangel,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006061,50261300,50260000,50000000,Balm,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006041,50261300,50260000,50000000,Basil,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006047,50261300,50260000,50000000,Borage,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006071,50261300,50260000,50000000,Burnet Saxifrage,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006056,50261300,50260000,50000000,Caraway,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006457,50261300,50260000,50000000,Celery Leaves,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006053,50261300,50260000,50000000,Chervil,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006074,50261300,50260000,50000000,Chives,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006075,50261300,50260000,50000000,Common Thyme,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006054,50261300,50260000,50000000,Coriander,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006198,50261300,50260000,50000000,Curled Parsley,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006049,50261300,50260000,50000000,Dill,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10008003,50261300,50260000,50000000,Epazote,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006052,50261300,50260000,50000000,Fennel (Subspecies dulce),Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006199,50261300,50260000,50000000,Flat Parsley (Italian),Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006055,50261300,50260000,50000000,Garden Cress,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006456,50261300,50260000,50000000,Herbs Variety Pack,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10008002,50261300,50260000,50000000,Hoja Santa,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006077,50261300,50260000,50000000,Hyssop,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006058,50261300,50260000,50000000,Laurel,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006076,50261300,50260000,50000000,Lemon Thyme,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006078,50261300,50260000,50000000,Lemon Verbena,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006159,50261300,50260000,50000000,Lemongrass,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006057,50261300,50260000,50000000,Lovage,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006059,50261300,50260000,50000000,Marjoram,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006063,50261300,50260000,50000000,Mint,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006044,50261300,50260000,50000000,Mugwort,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006066,50261300,50260000,50000000,Oregano,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10008004,50261300,50260000,50000000,Papalo,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10008005,50261300,50260000,50000000,Pepicha,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006060,50261300,50260000,50000000,Pot Marjoram,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006040,50261300,50260000,50000000,Ramsons,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006072,50261300,50260000,50000000,Rosemary,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006353,50261300,50260000,50000000,Sage,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006045,50261300,50260000,50000000,Summer Savoury,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006065,50261300,50260000,50000000,Sweet Cicely,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006051,50261300,50260000,50000000,Tarragon,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006046,50261300,50260000,50000000,Winter Savoury,Herbs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
